CustomerKey,First Name,Last Name,Full Name,Age,Gender,DateFirstPurchase,CommuteDistance,Customer City,Customer Country
11278,Jonathan,Phillips,Jonathan Phillips,52,Male,2011-09-16,10+ Miles,Edmonds,United States
11279,Amanda,Cook,Amanda Cook,47,Female,2013-03-03,10+ Miles,Everett,United States
11280,Robert,Collins,Robert Collins,52,Male,2013-07-01,10+ Miles,Lynnwood,United States
11281,Megan,Barnes,Megan Barnes,47,Female,2011-09-13,5-10 Miles,Burbank,United States
11282,Christian,Thomas,Christian Thomas,54,Male,2011-08-31,1-2 Miles,Burien,United States
11283,Arturo,Lal,Arturo Lal,53,Male,2013-05-29,1-2 Miles,Berkeley,United States
11284,Theresa,Serrano,Theresa Serrano,54,Female,2013-02-06,1-2 Miles,Chula Vista,United States
11285,Jeremy,Anderson,Jeremy Anderson,48,Male,2013-07-27,2-5 Miles,Fremont,United States
11286,Hunter,Griffin,Hunter Griffin,54,Male,2011-09-21,2-5 Miles,Torrance,United States
11287,Henry,Garcia,Henry Garcia,55,Male,2013-01-29,5-10 Miles,Cliffside,Canada
11288,Cindy,Sanchez,Cindy Sanchez,43,Female,2013-03-05,2-5 Miles,Burbank,United States
11289,Maria,Carter,Maria Carter,49,Female,2011-09-08,0-1 Miles,Downey,United States
11290,Katelyn,Sanchez,Katelyn Sanchez,49,Female,2011-09-20,2-5 Miles,Lakewood,United States
11291,Jenna,Wright,Jenna Wright,49,Female,2011-09-04,2-5 Miles,Lemon Grove,United States
11292,Seth,Phillips,Seth Phillips,54,Male,2011-09-15,0-1 Miles,San Gabriel,United States
11293,Luke,Long,Luke Long,61,Male,2013-02-24,1-2 Miles,Port Orchard,United States
11294,Dalton,Clark,Dalton Clark,60,Male,2013-09-25,1-2 Miles,Issaquah,United States
11295,Taylor,Lewis,Taylor Lewis,62,Female,2011-09-25,5-10 Miles,Concord,United States
11296,Haley,Richardson,Haley Richardson,80,Female,2011-09-01,5-10 Miles,Everett,United States
11297,Noah,Coleman,Noah Coleman,81,Male,2011-09-26,5-10 Miles,Burbank,United States
11298,Jon,Luo,Jon Luo,81,Male,2011-09-12,1-2 Miles,Chula Vista,United States
11299,Orlando,Vazquez,Orlando Vazquez,80,Male,2011-09-26,1-2 Miles,Burbank,United States
11300,Fernando,Barnes,Fernando Barnes,56,Male,2013-01-31,1-2 Miles,N. Vancouver,Canada
11301,Cameron,Rodriguez,Cameron Rodriguez,56,Male,2013-06-09,5-10 Miles,Ballard,United States
11302,Spencer,Russell,Spencer Russell,50,Male,2011-09-06,1-2 Miles,Corvallis,United States
11303,Julia,Coleman,Julia Coleman,55,Female,2011-09-02,1-2 Miles,Edmonds,United States
11304,Julia,Garcia,Julia Garcia,50,Female,2013-03-20,5-10 Miles,Portland,United States
11305,Sean,Evans,Sean Evans,56,Male,2013-03-25,2-5 Miles,Chula Vista,United States
11306,Micah,Zhou,Micah Zhou,56,Male,2013-06-30,2-5 Miles,Coronado,United States
11307,Hunter,Rodriguez,Hunter Rodriguez,56,Male,2011-09-04,5-10 Miles,Daly City,United States
11308,Ian,Gonzales,Ian Gonzales,62,Male,2013-09-07,1-2 Miles,Oregon City,United States
11309,Victoria,Lewis,Victoria Lewis,62,Female,2013-07-09,5-10 Miles,Beaverton,United States
11310,Erin,Sanders,Erin Sanders,57,Female,2013-08-12,5-10 Miles,San Francisco,United States
11311,Gabrielle,Lopez,Gabrielle Lopez,62,Female,2013-04-18,1-2 Miles,Lynnwood,United States
11312,Sara,Richardson,Sara Richardson,63,Female,2013-05-17,5-10 Miles,Lynnwood,United States
11313,Trevor,Jenkins,Trevor Jenkins,63,Male,2013-05-07,5-10 Miles,Port Orchard,United States
11314,Mya,Flores,Mya Flores,51,Female,2013-02-25,1-2 Miles,Issaquah,United States
11315,Hailey,Ward,Hailey Ward,62,Female,2013-05-20,1-2 Miles,Port Orchard,United States
11316,Luke,Allen,Luke Allen,62,Male,2013-01-12,5-10 Miles,Langford,Canada
11317,Victoria,Russell,Victoria Russell,58,Female,2011-09-01,5-10 Miles,Salem,United States
11318,Jessica,Wilson,Jessica Wilson,63,Female,2013-10-17,1-2 Miles,Edmonds,United States
11319,Jade,Bailey,Jade Bailey,73,Female,2011-09-09,1-2 Miles,Oakland,United States
11320,Morgan,Hill,Morgan Hill,79,Female,2013-06-15,5-10 Miles,Glendale,United States
11321,Terrance,Raman,Terrance Raman,77,Male,2013-02-23,5-10 Miles,Burien,United States
11322,Sydney,Garcia,Sydney Garcia,78,Female,2013-03-24,5-10 Miles,Bremerton,United States
11323,Jose,Patterson,Jose Patterson,78,Male,2011-09-10,5-10 Miles,Daly City,United States
11324,Zachary,Anderson,Zachary Anderson,77,Male,2011-09-26,1-2 Miles,Glendale,United States
11325,Elijah,Ross,Elijah Ross,77,Male,2011-09-19,5-10 Miles,Seattle,United States
11326,Rafael,Xie,Rafael Xie,77,Male,2011-09-15,0-1 Miles,Beverly Hills,United States
11327,Jaime,Moreno,Jaime Moreno,76,Male,2011-09-26,5-10 Miles,Burbank,United States
11328,Julian,Griffin,Julian Griffin,76,Male,2013-01-05,5-10 Miles,Newton,Canada
11329,Andy,Alvarez,Andy Alvarez,75,Male,2011-09-25,5-10 Miles,Concord,United States
11330,Ryan,Thompson,Ryan Thompson,76,Male,2013-02-12,2-5 Miles,Oak Bay,Canada
11331,Samantha,Jenkins,Samantha Jenkins,47,Female,2013-02-07,1-2 Miles,Shawnee,Canada
11332,Deanna,Ramos,Deanna Ramos,53,Female,2011-10-15,0-1 Miles,Berlin,Germany
11333,Emily,Miller,Emily Miller,53,Female,2011-03-21,0-1 Miles,Newcastle upon Tyne,United Kingdom
11334,Nicole,Brown,Nicole Brown,55,Female,2011-03-04,0-1 Miles,Stoke-on-Trent,United Kingdom
11335,Carla,Raman,Carla Raman,44,Female,2011-10-23,0-1 Miles,Hof,Germany
11336,Shaun,Raji,Shaun Raji,48,Male,2012-09-27,0-1 Miles,Paris,France
11337,Jerome,Romero,Jerome Romero,54,Male,2011-03-09,0-1 Miles,Watford,United Kingdom
11338,Frank,Navarro,Frank Navarro,49,Male,2011-10-11,0-1 Miles,Bonn,Germany
11339,Dennis,She,Dennis She,54,Male,2012-10-07,0-1 Miles,Paris,France
11340,Melody,Munoz,Melody Munoz,74,Female,2012-10-27,0-1 Miles,Paris,France
11341,Randy,Zeng,Randy Zeng,79,Male,2011-04-11,0-1 Miles,Cheltenham,United Kingdom
11342,Marshall,Wang,Marshall Wang,48,Male,2013-07-12,0-1 Miles,Boulogne-sur-Mer,France
11343,Arthur,Carlson,Arthur Carlson,46,Male,2011-04-04,0-1 Miles,Oxon,United Kingdom
11344,Jessie,Jimenez,Jessie Jimenez,58,Female,2011-05-13,0-1 Miles,Oxford,United Kingdom
11345,Robin,Ramos,Robin Ramos,59,Female,2012-10-22,0-1 Miles,Tremblay-en-France,France
11346,Deanna,Gutierrez,Deanna Gutierrez,55,Female,2012-10-01,0-1 Miles,Paris,France
11347,Roy,Navarro,Roy Navarro,49,Male,2013-03-16,0-1 Miles,Braunschweig,Germany
11348,Shawn,Rai,Shawn Rai,60,Male,2013-03-31,0-1 Miles,Paderborn,Germany
11349,Mindy,Luo,Mindy Luo,56,Female,2014-01-13,2-5 Miles,München,Germany
11350,Cara,Zhou,Cara Zhou,79,Female,2013-02-05,0-1 Miles,Peterborough,United Kingdom
11351,Anne,Ramos,Anne Ramos,71,Female,2011-06-12,0-1 Miles,London,United Kingdom
11352,Raymond,Rodriguez,Raymond Rodriguez,76,Male,2013-05-01,0-1 Miles,Pantin,France
11353,Carrie,Ortega,Carrie Ortega,75,Female,2011-06-12,0-1 Miles,Warrington,United Kingdom
11354,Deanna,Suarez,Deanna Suarez,74,Female,2013-12-03,0-1 Miles,Grevenbroich,Germany
11355,Roberto,Gutierrez,Roberto Gutierrez,73,Male,2013-09-26,0-1 Miles,Wokingham,United Kingdom
11356,Terrence,Carson,Terrence Carson,36,Male,2011-05-10,2-5 Miles,Lavender Bay,Australia
11357,Ramon,Ye,Ramon Ye,37,Male,2011-06-18,2-5 Miles,Caloundra,Australia
11358,Cynthia,Malhotra,Cynthia Malhotra,37,Female,2011-06-28,0-1 Miles,Coffs Harbour,Australia
11359,Jarrod,Prasad,Jarrod Prasad,37,Male,2011-06-13,0-1 Miles,Malabar,Australia
11360,Tyrone,Serrano,Tyrone Serrano,37,Male,2011-06-27,2-5 Miles,Rockhampton,Australia
11361,Cindy,Ramos,Cindy Ramos,39,Female,2013-10-01,0-1 Miles,Newcastle,Australia
11362,Damien,Shan,Damien Shan,38,Male,2013-03-29,0-1 Miles,Cranbourne,Australia
11363,Julian,Ross,Julian Ross,38,Male,2011-06-08,0-1 Miles,Melbourne,Australia
11364,Jennifer,Collins,Jennifer Collins,36,Female,2011-06-07,2-5 Miles,Geelong,Australia
11365,Brittney,Sun,Brittney Sun,37,Female,2011-05-31,1-2 Miles,Findon,Australia
11366,Virginia,Patel,Virginia Patel,36,Female,2013-06-24,0-1 Miles,Seaford,Australia
11367,Calvin,Nara,Calvin Nara,37,Male,2013-07-07,0-1 Miles,North Sydney,Australia
11368,Edward,Miller,Edward Miller,37,Male,2011-06-24,1-2 Miles,Rockhampton,Australia
11369,Ashlee,Tang,Ashlee Tang,37,Female,2013-07-05,0-1 Miles,Findon,Australia
11370,Alicia,Xu,Alicia Xu,38,Female,2013-07-13,0-1 Miles,South Melbourne,Australia
11371,Lacey,Jai,Lacey Jai,38,Female,2013-11-07,0-1 Miles,Rockhampton,Australia
11372,Wendy,Romero,Wendy Romero,38,Female,2011-06-07,0-1 Miles,Brisbane,Australia
11373,Carly,Luo,Carly Luo,67,Female,2013-08-27,0-1 Miles,Salzgitter,Germany
11374,Jimmy,Ortega,Jimmy Ortega,73,Male,2013-04-15,0-1 Miles,Werne,Germany
11375,Francisco,Martinez,Francisco Martinez,73,Male,2013-10-17,0-1 Miles,High Wycombe,United Kingdom
11376,Lance,Vazquez,Lance Vazquez,73,Male,2013-10-15,0-1 Miles,Liverpool,United Kingdom
11377,David,Robinett,David Robinett,55,Male,2013-02-28,0-1 Miles,Solingen,Germany
11378,Shannon,Liang,Shannon Liang,56,Female,2012-10-17,2-5 Miles,Metz,France
11379,Gary,Vazquez,Gary Vazquez,45,Male,2012-10-02,2-5 Miles,Boulogne-Billancourt,France
11380,Mitchell,Kumar,Mitchell Kumar,57,Male,2011-10-11,1-2 Miles,Saarlouis,Germany
11381,Meredith,Raman,Meredith Raman,51,Female,2011-06-12,2-5 Miles,London,United Kingdom
11382,Edward,Patterson,Edward Patterson,47,Male,2012-11-03,2-5 Miles,Roubaix,France
11383,Marie,Gill,Marie Gill,55,Female,2014-01-01,0-1 Miles,Roissy en Brie,France
11384,Tiffany,Wang,Tiffany Wang,50,Female,2013-08-02,0-1 Miles,Les Ulis,France
11385,Miguel,Allen,Miguel Allen,50,Male,2013-07-06,0-1 Miles,York,United Kingdom
11386,Jaclyn,Cai,Jaclyn Cai,50,Female,2013-11-02,0-1 Miles,Darmstadt,Germany
11387,Megan,Ramirez,Megan Ramirez,57,Female,2011-07-26,0-1 Miles,Gateshead,United Kingdom
11388,Joseph,Martin,Joseph Martin,56,Male,2011-07-03,0-1 Miles,York,United Kingdom
11389,Karl,Shan,Karl Shan,40,Male,2013-11-17,2-5 Miles,Duesseldorf,Germany
11390,Christine,Raji,Christine Raji,45,Female,2013-11-07,2-5 Miles,Saint Germain en Laye,France
11391,Lindsay,Xie,Lindsay Xie,45,Female,2013-10-26,0-1 Miles,Salzgitter,Germany
11392,Willie,Zhao,Willie Zhao,40,Male,2013-03-29,0-1 Miles,Frankfurt,Germany
11393,Kurt,Pal,Kurt Pal,47,Male,2013-07-16,0-1 Miles,Saint Ouen,France
11394,George,McDonald,George McDonald,46,Male,2011-07-04,0-1 Miles,Milton Keynes,United Kingdom
11395,Beth,Gutierrez,Beth Gutierrez,45,Female,2011-11-14,0-1 Miles,Frankfurt,Germany
11396,Ian,Lopez,Ian Lopez,46,Male,2013-10-26,0-1 Miles,Saarlouis,Germany
11397,Latoya,Shan,Latoya Shan,47,Female,2013-07-07,0-1 Miles,Paris,France
11398,Colin,Nath,Colin Nath,46,Male,2011-07-03,0-1 Miles,Newcastle upon Tyne,United Kingdom
11399,Brenda,Mehta,Brenda Mehta,46,Female,2013-04-13,0-1 Miles,Paris,France
11400,Franklin,Raji,Franklin Raji,41,Male,2011-07-15,0-1 Miles,London,United Kingdom
11401,Linda,Navarro,Linda Navarro,46,Female,2012-10-28,0-1 Miles,Paris,France
11402,Kelli,Cai,Kelli Cai,46,Female,2012-11-07,0-1 Miles,Orleans,France
11403,Nancy,Schmidt,Nancy Schmidt,41,Female,2012-10-28,0-1 Miles,Saint Ouen,France
11404,Megan,Taylor,Megan Taylor,64,Female,2013-02-10,0-1 Miles,Kassel,Germany
11405,Bonnie,Goel,Bonnie Goel,64,Female,2013-03-31,0-1 Miles,Bonn,Germany
11406,Latoya,Xu,Latoya Xu,64,Female,2012-11-04,2-5 Miles,Paris,France
11407,Mario,She,Mario She,64,Male,2013-06-23,0-1 Miles,Münster,Germany
11408,Darren,Gill,Darren Gill,57,Male,2013-03-05,0-1 Miles,London,United Kingdom
11409,Jacqueline,Hayes,Jacqueline Hayes,42,Female,2012-11-17,0-1 Miles,Saint Germain en Laye,France
11410,Maurice,Goel,Maurice Goel,47,Male,2012-11-13,2-5 Miles,Paris,France
11411,Devin,Ross,Devin Ross,62,Male,2013-08-04,2-5 Miles,Ingolstadt,Germany
11412,Sydney,Bryant,Sydney Bryant,62,Female,2011-11-05,10+ Miles,Ingolstadt,Germany
11413,Megan,Stewart,Megan Stewart,62,Female,2011-08-10,2-5 Miles,Gateshead,United Kingdom
11414,Ian,Richardson,Ian Richardson,62,Male,2011-08-13,10+ Miles,Kirkby,United Kingdom
11415,Randy,She,Randy She,72,Male,2013-08-16,10+ Miles,Darmstadt,Germany
11416,Katrina,Becker,Katrina Becker,71,Female,2012-11-07,2-5 Miles,Croix,France
11417,Lacey,Zheng,Lacey Zheng,71,Female,2012-11-04,10+ Miles,Pantin,France
11418,Rafael,Hu,Rafael Hu,71,Male,2013-12-17,10+ Miles,Paderborn,Germany
11419,Kyle,Scott,Kyle Scott,71,Male,2013-03-12,0-1 Miles,Watford,United Kingdom
11420,Jordan,Turner,Jordan Turner,69,Male,2012-11-01,10+ Miles,Roubaix,France
11421,Amy,Sun,Amy Sun,69,Female,2011-11-03,5-10 Miles,Offenbach,Germany
11422,Dustin,Deng,Dustin Deng,69,Male,2011-08-22,5-10 Miles,Liverpool,United Kingdom
11423,Jasmine,Stewart,Jasmine Stewart,61,Female,2011-12-10,2-5 Miles,Hamburg,Germany
11424,Pamela,Garcia,Pamela Garcia,57,Female,2013-04-21,10+ Miles,Berlin,Germany
11425,Ariana,Gray,Ariana Gray,56,Female,2012-11-22,10+ Miles,Metz,France
11426,Kristopher,Mehta,Kristopher Mehta,62,Male,2013-04-09,10+ Miles,Braunschweig,Germany
11427,Desiree,Dominguez,Desiree Dominguez,62,Female,2011-12-20,10+ Miles,Kiel,Germany
11428,Deanna,Perez,Deanna Perez,62,Female,2011-12-05,10+ Miles,Poing,Germany
11429,Marco,Lopez,Marco Lopez,63,Male,2012-12-14,10+ Miles,Sèvres,France
11430,Casey,Yuan,Casey Yuan,64,Female,2013-03-19,10+ Miles,Bottrop,Germany
11431,Bryant,Garcia,Bryant Garcia,47,Male,2011-12-21,10+ Miles,Hof,Germany
11432,Dominique,Prasad,Dominique Prasad,64,Female,2012-12-10,10+ Miles,Roissy en Brie,France
11433,Maurice,Shan,Maurice Shan,64,Male,2012-12-02,2-5 Miles,Tremblay-en-France,France
11434,Andre,Lopez,Andre Lopez,59,Male,2013-06-15,0-1 Miles,West Sussex,United Kingdom
11435,Robin,Romero,Robin Romero,66,Female,2014-01-04,10+ Miles,Kiel,Germany
11436,Taylor,Cox,Taylor Cox,65,Female,2013-05-22,10+ Miles,Watford,United Kingdom
11437,Alfredo,Moreno,Alfredo Moreno,66,Male,2013-12-19,10+ Miles,Villeneuve-d'Ascq,France
11438,Jenny,Nara,Jenny Nara,66,Female,2013-02-05,0-1 Miles,Werne,Germany
11439,Janet,Munoz,Janet Munoz,68,Female,2012-11-29,5-10 Miles,Paris La Defense,France
11440,Sergio,Weber,Sergio Weber,68,Male,2013-03-27,5-10 Miles,Lille,France
11441,Erika,Gomez,Erika Gomez,69,Female,2014-01-08,5-10 Miles,Paris,France
11442,Joseph,Harris,Joseph Harris,68,Male,2013-09-29,10+ Miles,Tremblay-en-France,France
11443,Grace,Griffin,Grace Griffin,40,Female,2011-06-07,2-5 Miles,Hobart,Australia
11444,Tina,Mehta,Tina Mehta,40,Female,2011-06-01,10+ Miles,Bendigo,Australia
11445,Kari,Kim,Kari Kim,41,Female,2011-06-06,10+ Miles,Silverwater,Australia
11446,Bethany,Chander,Bethany Chander,41,Female,2011-06-18,10+ Miles,Lane Cove,Australia
11447,Jennifer,Roberts,Jennifer Roberts,41,Female,2011-06-28,10+ Miles,Hervey Bay,Australia
11448,Kyle,Patterson,Kyle Patterson,41,Male,2011-06-16,10+ Miles,Melbourne,Australia
11449,Alvin,Hu,Alvin Hu,41,Male,2011-06-19,10+ Miles,Seaford,Australia
11450,Brett,Mehta,Brett Mehta,40,Male,2011-06-29,0-1 Miles,Cloverdale,Australia
11451,Ruben,Muñoz,Ruben Muñoz,41,Male,2011-07-29,10+ Miles,Newcastle,Australia
11452,Erika,Rubio,Erika Rubio,42,Female,2011-07-11,10+ Miles,Caloundra,Australia
11453,Stanley,Malhotra,Stanley Malhotra,37,Male,2011-07-15,10+ Miles,Hobart,Australia
11454,Melinda,Navarro,Melinda Navarro,42,Female,2011-07-31,10+ Miles,Melbourne,Australia
11455,Ross,Sanz,Ross Sanz,42,Male,2011-07-01,10+ Miles,Melton,Australia
11456,Jon,Gao,Jon Gao,41,Male,2011-07-17,10+ Miles,St. Leonards,Australia
11457,Jaime,Gutierrez,Jaime Gutierrez,43,Female,2011-07-17,10+ Miles,Wollongong,Australia
11458,Bianca,Liu,Bianca Liu,43,Female,2013-03-30,10+ Miles,Springwood,Australia
11459,Tasha,Deng,Tasha Deng,43,Female,2011-07-27,10+ Miles,Port Macquarie,Australia
11460,Melvin,Chande,Melvin Chande,38,Male,2011-07-21,10+ Miles,Cranbourne,Australia
11461,Victor,Jimenez,Victor Jimenez,44,Male,2011-07-31,10+ Miles,Lavender Bay,Australia
11462,Laura,Lin,Laura Lin,44,Female,2011-07-16,10+ Miles,Matraville,Australia
11463,Alisha,Beck,Alisha Beck,44,Female,2013-03-05,10+ Miles,Cloverdale,Australia
11464,Alejandro,Huang,Alejandro Huang,44,Male,2011-07-22,10+ Miles,South Melbourne,Australia
11465,Louis,Luo,Louis Luo,45,Male,2011-07-14,10+ Miles,Gold Coast,Australia
11466,Grant,Tang,Grant Tang,44,Male,2013-05-22,10+ Miles,Lavender Bay,Australia
11467,Arturo,Zheng,Arturo Zheng,46,Male,2013-07-31,0-1 Miles,St. Leonards,Australia
11468,Jaclyn,Andersen,Jaclyn Andersen,41,Female,2011-08-08,1-2 Miles,York,United Kingdom
11469,Edwin,Raji,Edwin Raji,43,Male,2013-08-09,1-2 Miles,York,United Kingdom
11470,Jay,Suarez,Jay Suarez,42,Male,2012-01-22,0-1 Miles,Stuttgart,Germany
11471,Latasha,Suarez,Latasha Suarez,42,Female,2013-05-17,2-5 Miles,Chatou,France
11472,Kenneth,Kumar,Kenneth Kumar,53,Male,2011-07-26,5-10 Miles,Hawthorne,Australia
11473,Grace,Henderson,Grace Henderson,35,Female,2013-06-02,1-2 Miles,Drancy,France
11474,Melvin,Xu,Melvin Xu,36,Male,2013-09-26,1-2 Miles,Peterborough,United Kingdom
11475,Cesar,Subram,Cesar Subram,37,Male,2013-04-23,1-2 Miles,London,United Kingdom
11476,Erika,Navarro,Erika Navarro,41,Female,2013-11-01,1-2 Miles,Kirkby,United Kingdom
11477,Tristan,Hughes,Tristan Hughes,37,Male,2013-09-25,1-2 Miles,Darmstadt,Germany
11478,Billy,Hernandez,Billy Hernandez,37,Male,2013-04-19,2-5 Miles,Sèvres,France
11479,Darryl,Wu,Darryl Wu,43,Male,2012-12-05,1-2 Miles,Saint Ouen,France
11480,Colleen,Ma,Colleen Ma,37,Female,2012-12-25,1-2 Miles,Tremblay-en-France,France
11481,Erica,Hu,Erica Hu,43,Female,2012-01-27,1-2 Miles,Braunschweig,Germany
11482,Adrienne,Torres,Adrienne Torres,43,Female,2011-09-08,1-2 Miles,Warrington,United Kingdom
11483,Calvin,Chande,Calvin Chande,38,Male,2012-12-22,0-1 Miles,Paris,France
11484,Erick,Sai,Erick Sai,38,Male,2012-01-02,0-1 Miles,Neunkirchen,Germany
11485,Donald,Chandra,Donald Chandra,43,Male,2011-09-14,0-1 Miles,Esher-Molesey,United Kingdom
11486,Ariana,Rogers,Ariana Rogers,39,Female,2013-11-24,1-2 Miles,Erlangen,Germany
11487,Morgan,Jones,Morgan Jones,44,Female,2013-12-15,1-2 Miles,Dunkerque,France
11488,Jermaine,Lopez,Jermaine Lopez,44,Male,2011-10-28,1-2 Miles,London,United Kingdom
11489,Deborah,Goel,Deborah Goel,45,Female,2011-10-28,1-2 Miles,Oxford,United Kingdom
11490,Danny,Rubio,Danny Rubio,45,Male,2013-04-04,0-1 Miles,Paris La Defense,France
11491,Andre,Perez,Andre Perez,39,Male,2011-11-07,0-1 Miles,London,United Kingdom
11492,Terrence,Chander,Terrence Chander,39,Male,2012-02-11,2-5 Miles,Eilenburg,Germany
11493,Dawn,Wu,Dawn Wu,45,Female,2011-11-14,1-2 Miles,London,United Kingdom
11494,Jimmy,Gutierrez,Jimmy Gutierrez,45,Male,2011-12-23,1-2 Miles,Runcorn,United Kingdom
11495,Francis,Jimenez,Francis Jimenez,44,Male,2013-10-26,1-2 Miles,Bonn,Germany
11496,Gary,Ortega,Gary Ortega,45,Male,2011-11-30,0-1 Miles,Warrington,United Kingdom
11497,Katrina,Nath,Katrina Nath,40,Female,2013-11-04,1-2 Miles,Newcastle upon Tyne,United Kingdom
11498,Arturo,Sun,Arturo Sun,42,Male,2013-02-28,1-2 Miles,Cliffside,Canada
11499,Pedro,Vance,Pedro Vance,41,Male,2013-04-06,1-2 Miles,Concord,United States
11500,Sarah,Simmons,Sarah Simmons,41,Female,2013-01-31,0-1 Miles,Langley,Canada
11501,Brandy,Chandra,Brandy Chandra,40,Female,2013-03-27,1-2 Miles,Cliffside,Canada
11502,Jared,Peterson,Jared Peterson,41,Male,2013-01-30,0-1 Miles,Shawnee,Canada
11503,Dennis,Wu,Dennis Wu,85,Male,2013-05-26,1-2 Miles,Coronado,United States
11504,Jordan,Baker,Jordan Baker,85,Female,2013-05-01,0-1 Miles,Downey,United States
11505,Jasmine,Powell,Jasmine Powell,49,Female,2013-02-22,1-2 Miles,Burnaby,Canada
11506,Nicholas,Brown,Nicholas Brown,50,Male,2013-03-08,0-1 Miles,Port Hammond,Canada
11507,Isabella,Russell,Isabella Russell,49,Female,2013-02-17,1-2 Miles,Victoria,Canada
11508,Elizabeth,Wilson,Elizabeth Wilson,49,Female,2013-05-02,1-2 Miles,Lynnwood,United States
11509,Roger,Harui,Roger Harui,57,Female,2013-07-29,5-10 Miles,Novato,United States
11510,Seth,Roberts,Seth Roberts,62,Male,2013-03-12,1-2 Miles,N. Vancouver,Canada
11511,Caleb,Perry,Caleb Perry,57,Male,2013-03-13,2-5 Miles,Lebanon,United States
11512,Natalie,Campbell,Natalie Campbell,45,Female,2013-12-28,1-2 Miles,Oak Bay,Canada
11513,Alyssa,Howard,Alyssa Howard,56,Female,2013-06-08,1-2 Miles,Royal Oak,Canada
11514,Dalton,Diaz,Dalton Diaz,56,Male,2013-06-24,2-5 Miles,Tacoma,United States
11515,Shannon,Huang,Shannon Huang,62,Female,2011-08-31,2-5 Miles,Burbank,United States
11516,Mya,Gonzales,Mya Gonzales,45,Female,2011-09-15,2-5 Miles,Colma,United States
11517,Katherine,Bryant,Katherine Bryant,62,Female,2013-06-26,0-1 Miles,Redwood City,United States
11518,Edward,Washington,Edward Washington,61,Male,2013-10-27,0-1 Miles,Milwaukie,United States
11519,Jerome,Navarro,Jerome Navarro,61,Male,2013-03-13,1-2 Miles,Cliffside,Canada
11520,Jada,Morgan,Jada Morgan,61,Female,2013-02-22,0-1 Miles,Port Hammond,Canada
11521,Ariana,Peterson,Ariana Peterson,44,Female,2013-03-05,0-1 Miles,Walla Walla,United States
11522,Christian,Hughes,Christian Hughes,49,Male,2011-09-03,0-1 Miles,Oregon City,United States
11523,Lucas,Taylor,Lucas Taylor,59,Male,2013-02-15,0-1 Miles,N. Vancouver,Canada
11524,Alyssa,Jackson,Alyssa Jackson,60,Female,2013-08-28,1-2 Miles,Torrance,United States
